date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover,notes
2/11/2016,Pandora Holliday,S2,7,1,Hairy panic,1,0,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Lomandra,1,0,0,1,1,0,1,0,1,4,
2/11/2016,Pandora Holliday,S2,7,1,Vanilla g,0,1,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Vulpia m,0,0,1,1,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Bro hor,0,0,1,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,St Johns wort,0,0,1,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Plantain,0,0,0,1,0,0,1,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Tri sub,0,0,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Hounds tongue,0,0,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,1,Litter,0,0,0,0,0,0,0,0,0,15,
2/11/2016,Pandora Holliday,S2,7,1,Rock,0,0,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,2,Aira,1,1,1,1,1,1,1,1,1,60,
2/11/2016,Pandora Holliday,S2,7,2,Themeda,1,1,1,1,1,1,1,1,1,50,
2/11/2016,Pandora Holliday,S2,7,2,Tri arv,1,1,1,1,1,1,1,1,1,10,
2/11/2016,Pandora Holliday,S2,7,2,Hairy flatweed,1,1,1,1,1,1,0,1,1,6,
2/11/2016,Pandora Holliday,S2,7,2,Hairy panic,1,1,1,0,1,1,0,0,1,1,
2/11/2016,Pandora Holliday,S2,7,2,Big Lomandra,1,0,0,0,0,0,0,0,1,3,Multiflora
2/11/2016,Pandora Holliday,S2,7,2,Tri scab,0,0,1,1,0,1,0,0,0,2,
2/11/2016,Pandora Holliday,S2,7,2,Vulpia m,0,0,1,0,1,0,0,1,1,3,
2/11/2016,Pandora Holliday,S2,7,2,Sheeps bur,0,0,0,1,0,0,1,0,0,5,
2/11/2016,Pandora Holliday,S2,7,2,Plantain,0,0,0,1,1,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,7,2,Tri sub,0,0,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,2,Tri dub,0,0,0,0,1,0,0,0,1,1,
2/11/2016,Pandora Holliday,S2,7,2,St Johns wort,0,0,0,0,0,1,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,2,Redgrass,0,0,0,0,0,1,0,0,1,5,
2/11/2016,Pandora Holliday,S2,7,2,Lomandra,0,0,1,0,0,0,0,0,0,1,Filiformis
2/11/2016,Pandora Holliday,S2,7,2,Con rub,0,0,0,0,0,0,1,0,0,1,
2/11/2016,Pandora Holliday,S2,7,2,Vanilla g,0,0,0,0,0,0,0,0,1,1,
2/11/2016,Pandora Holliday,S2,7,2,Wire grass,0,0,0,0,0,0,0,0,1,2,
2/11/2016,Pandora Holliday,S2,7,2,Litter,0,0,0,0,0,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,7,2,Bareground,0,0,0,0,0,0,0,0,0,20,
2/11/2016,Pandora Holliday,S2,7,2,Rock,0,0,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,3,Aira,1,1,1,1,1,1,1,1,1,55,
2/11/2016,Pandora Holliday,S2,7,3,Themeda,1,1,1,1,1,1,0,1,1,40,
2/11/2016,Pandora Holliday,S2,7,3,Hairy flatweed,1,1,1,1,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,3,Lom brac,0,0,1,1,0,1,1,0,0,4,
2/11/2016,Pandora Holliday,S2,7,3,Tri arv,1,1,1,1,1,1,1,1,1,30,
2/11/2016,Pandora Holliday,S2,7,3,Hairy panic,1,0,1,1,1,0,1,1,1,1,
2/11/2016,Pandora Holliday,S2,7,3,Tri scab,1,0,1,1,0,1,0,1,1,2,
2/11/2016,Pandora Holliday,S2,7,3,Tri sub,1,1,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,3,St Johns wort,0,1,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,3,Plantain,0,1,1,1,1,0,1,1,0,5,
2/11/2016,Pandora Holliday,S2,7,3,Vulpia m,0,1,0,1,0,0,0,1,1,1,
2/11/2016,Pandora Holliday,S2,7,3,Tri dub,0,0,0,0,1,1,1,1,0,2,
2/11/2016,Pandora Holliday,S2,7,3,Unknown grass,1,0,0,0,1,1,1,1,0,7,wallaby grass
2/11/2016,Pandora Holliday,S2,7,3,Con rub,0,0,0,0,0,1,0,0,1,1,
2/11/2016,Pandora Holliday,S2,7,3,Vanilla g,0,0,0,0,0,0,1,0,0,1,
2/11/2016,Pandora Holliday,S2,7,3,Flat grass,0,0,0,0,0,0,1,0,0,1,
2/11/2016,Pandora Holliday,S2,7,3,Spikey stem,0,0,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,7,3,Lily creeper,0,0,0,0,0,0,0,1,0,1,yellow rush lily
2/11/2016,Pandora Holliday,S2,7,3,Litter,0,0,0,0,0,0,0,0,0,10,
2/11/2016,Pandora Holliday,S2,7,3,Bareground,0,0,0,0,0,0,0,0,0,15,
2/11/2016,Pandora Holliday,S2,7,4,Aira,1,1,1,1,1,1,1,1,1,85,
2/11/2016,Pandora Holliday,S2,7,4,Themeda,1,1,1,1,1,1,1,1,1,35,
2/11/2016,Pandora Holliday,S2,7,4,Tri arv,1,1,1,1,1,1,1,1,1,5,
2/11/2016,Pandora Holliday,S2,7,4,Vanilla g,1,0,1,0,0,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,7,4,Hairy flatweed,1,1,1,1,0,1,1,1,1,4,
2/11/2016,Pandora Holliday,S2,7,4,Sheeps bur,1,0,0,0,0,1,0,0,1,1,
2/11/2016,Pandora Holliday,S2,7,4,Hairy panic,1,0,1,1,1,0,1,0,0,5,
2/11/2016,Pandora Holliday,S2,7,4,Wire grass,1,0,1,0,0,0,1,1,0,12,
2/11/2016,Pandora Holliday,S2,7,4,Plantain,0,1,1,1,1,0,0,0,0,5,
2/11/2016,Pandora Holliday,S2,7,4,Redgrass,0,1,1,0,1,0,1,1,0,5,
2/11/2016,Pandora Holliday,S2,7,4,Tri sub,0,1,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,4,Pinecone grass,0,1,0,1,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,4,Con rub,0,0,1,0,0,0,1,0,0,1,
2/11/2016,Pandora Holliday,S2,7,4,Vulpia m,0,1,1,0,1,1,0,0,0,2,
2/11/2016,Pandora Holliday,S2,7,4,Tri scab,0,0,0,1,1,0,1,1,1,1,
2/11/2016,Pandora Holliday,S2,7,4,Tri dub,0,0,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,4,Ringed Wallaby,0,0,0,0,1,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,7,4,Tough ridge leaf,0,0,0,0,0,0,1,0,0,1,
2/11/2016,Pandora Holliday,S2,7,4,Native lily,0,0,0,0,0,0,1,0,0,1,Wurmbea dioica sub sp. Dioica
2/11/2016,Pandora Holliday,S2,7,4,Hounds tongue,0,0,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,7,4,Bareground,0,0,0,0,0,0,0,0,0,25,
2/11/2016,Pandora Holliday,S2,7,4,Litter,0,0,0,0,0,0,0,0,0,10,
2/11/2016,Pandora Holliday,S2,8,1,Themeda,1,1,1,1,1,1,1,1,1,65,
2/11/2016,Pandora Holliday,S2,8,1,Plantain,1,0,0,1,0,0,0,1,1,2,
2/11/2016,Pandora Holliday,S2,8,1,Tri arv,1,1,0,1,1,0,1,1,1,3,
2/11/2016,Pandora Holliday,S2,8,1,Aira,1,1,0,1,1,0,1,1,1,10,
2/11/2016,Pandora Holliday,S2,8,1,Oxalis,0,0,0,1,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,1,Poa lab,0,0,0,0,0,1,0,1,1,25,
2/11/2016,Pandora Holliday,S2,8,1,Hairy flatweed,1,0,0,0,0,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,8,1,Tri dub,0,1,0,1,0,0,1,0,0,4,
2/11/2016,Pandora Holliday,S2,8,1,Bro hor,1,0,0,1,0,0,1,0,0,2,
2/11/2016,Pandora Holliday,S2,8,1,Tri sub,1,0,0,0,1,0,1,0,1,1,
2/11/2016,Pandora Holliday,S2,8,1,Tri scab,1,0,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,1,Sheeps bur,1,0,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,8,1,Con rub,0,0,0,0,0,1,0,0,1,1,
2/11/2016,Pandora Holliday,S2,8,1,Hounds tongue,0,0,0,0,0,1,0,0,1,1,
2/11/2016,Pandora Holliday,S2,8,1,Pinecone grass,0,0,0,0,1,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,1,Hairy panic,0,0,0,0,0,1,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,1,Vulpia m,0,0,0,0,0,1,1,0,0,1,
2/11/2016,Pandora Holliday,S2,8,1,Tough ridge leaf,0,0,0,0,0,1,0,1,0,2,
2/11/2016,Pandora Holliday,S2,8,1,Litter,0,0,0,0,0,0,0,0,0,20,
2/11/2016,Pandora Holliday,S2,8,2,Vanilla g,0,1,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,2,Tri arv,1,1,1,1,1,1,1,1,1,20,
2/11/2016,Pandora Holliday,S2,8,2,Tough ridge leaf,1,1,1,1,1,1,1,0,0,10,
2/11/2016,Pandora Holliday,S2,8,2,Plantain,1,1,1,1,0,1,0,0,1,8,
2/11/2016,Pandora Holliday,S2,8,2,Hairy panic,1,1,0,1,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,2,Tri sub,1,0,1,1,1,1,0,0,1,5,
2/11/2016,Pandora Holliday,S2,8,2,Hairy flatweed,1,1,1,1,1,1,1,0,1,5,
2/11/2016,Pandora Holliday,S2,8,2,Bro hor,1,1,1,1,1,1,0,0,1,5,
2/11/2016,Pandora Holliday,S2,8,2,Vulpia m,1,0,1,0,1,1,1,0,1,40,
2/11/2016,Pandora Holliday,S2,8,2,Aira,1,1,1,1,1,1,1,1,1,5,
2/11/2016,Pandora Holliday,S2,8,2,Tri scab,0,1,0,1,1,1,1,1,1,20,
2/11/2016,Pandora Holliday,S2,8,2,Themeda,0,1,1,1,1,1,1,1,1,2,
2/11/2016,Pandora Holliday,S2,8,2,Tri dub,0,0,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,8,2,Fuzzy grass,0,0,0,0,0,0,0,0,1,10,
2/11/2016,Pandora Holliday,S2,8,2,Litter,0,0,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,2,Rock,0,0,0,0,0,0,0,0,0,,
2/11/2016,Pandora Holliday,S2,8,3,Themeda,1,1,1,1,1,1,1,1,1,85,
2/11/2016,Pandora Holliday,S2,8,3,Tough ridge leaf,1,0,0,0,0,0,0,0,0,5,
2/11/2016,Pandora Holliday,S2,8,3,Aira,1,1,1,1,1,1,1,1,1,65,
2/11/2016,Pandora Holliday,S2,8,3,Tri arv,1,1,1,1,1,1,1,1,1,25,
2/11/2016,Pandora Holliday,S2,8,3,Tri scab,1,1,1,0,0,0,0,0,1,1,
2/11/2016,Pandora Holliday,S2,8,3,Hairy panic,1,0,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,3,Hairy flatweed,1,1,0,0,1,1,0,0,1,1,
2/11/2016,Pandora Holliday,S2,8,3,Bro hor,1,1,0,0,0,0,0,0,1,1,
2/11/2016,Pandora Holliday,S2,8,3,Sheeps bur,0,1,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,8,3,Poa lab,0,1,1,0,0,0,1,0,0,3,
2/11/2016,Pandora Holliday,S2,8,3,Tri dub,0,0,1,0,0,1,1,0,0,1,
2/11/2016,Pandora Holliday,S2,8,3,Tri sub,0,0,0,1,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,3,Pinecone grass,0,0,0,0,0,1,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,3,Litter,0,0,0,0,0,0,0,0,0,10,
2/11/2016,Pandora Holliday,S2,8,3,Bareground,0,0,0,0,0,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,8,4,Themeda,1,1,1,1,1,1,1,1,1,90,
2/11/2016,Pandora Holliday,S2,8,4,Aira,1,1,1,1,1,1,1,1,1,60,
2/11/2016,Pandora Holliday,S2,8,4,Tri arv,1,1,1,1,1,1,1,1,1,10,
2/11/2016,Pandora Holliday,S2,8,4,Sheeps bur,0,0,0,1,0,0,1,0,1,3,
2/11/2016,Pandora Holliday,S2,8,4,Tri dub,0,0,0,1,0,1,1,0,0,5,
2/11/2016,Pandora Holliday,S2,8,4,Hairy flatweed,0,0,1,0,0,1,1,1,1,3,
2/11/2016,Pandora Holliday,S2,8,4,Vanilla g,0,0,1,0,0,0,0,0,0,1,Dismodium variance
2/11/2016,Pandora Holliday,S2,8,4,Plantain,0,0,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,8,4,Tri scab,0,0,1,1,1,1,1,1,1,5,
2/11/2016,Pandora Holliday,S2,8,4,St Johns wort,0,0,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,8,4,Austro stipa,0,1,0,0,0,0,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,4,Hairy panic,0,0,1,0,0,0,0,0,1,1,
2/11/2016,Pandora Holliday,S2,8,4,Tri sub,0,0,0,1,1,0,0,0,0,2,
2/11/2016,Pandora Holliday,S2,8,4,Vulpia m,0,0,0,0,0,1,0,0,0,1,
2/11/2016,Pandora Holliday,S2,8,4,Tiny buds,0,0,0,0,0,0,0,1,0,1,
2/11/2016,Pandora Holliday,S2,8,4,Litter,0,0,0,0,0,0,0,0,0,15,
2/11/2016,Pandora Holliday,S2,8,4,Bareground,0,0,0,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,4,Tri sub,1,1,1,1,1,1,1,1,1,35,
1/11/2016,Pandora Holliday,w5,8,4,Bro rub,0,1,1,0,1,1,1,1,1,12,
1/11/2016,Pandora Holliday,w5,8,4,Bro hor,1,1,1,0,0,0,1,1,1,5,
1/11/2016,Pandora Holliday,w5,8,4,Tri arv,1,1,0,1,1,1,0,0,1,5,
1/11/2016,Pandora Holliday,w5,8,4,Tri scab,1,1,1,1,1,1,0,1,1,5,
1/11/2016,Pandora Holliday,w5,8,4,Aira,0,0,0,0,0,0,1,1,0,5,
1/11/2016,Pandora Holliday,w5,8,4,Ferny cranesbill,0,0,1,0,0,1,0,1,1,2,
1/11/2016,Pandora Holliday,w5,8,4,Big leaf cranesbill,0,0,0,1,0,0,0,0,0,2,
1/11/2016,Pandora Holliday,w5,8,4,HYPGLA,1,1,0,0,1,1,0,1,0,4,
1/11/2016,Pandora Holliday,w5,8,4,HYPRAD,1,0,1,1,1,0,1,1,0,3,
1/11/2016,Pandora Holliday,w5,8,4,BOTMAC,1,1,1,1,1,1,1,0,0,10,
1/11/2016,Pandora Holliday,w5,8,4,Wheat grass,0,0,0,1,1,0,0,0,0,1,ANTSCA (Elyimos scabar)
1/11/2016,Pandora Holliday,w5,8,4,VULMYU,1,1,1,1,1,1,1,1,1,20,
1/11/2016,Pandora Holliday,w5,8,4,VULBRO,1,0,0,0,1,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,4,Crassula,1,1,1,0,1,0,0,1,1,1,
1/11/2016,Pandora Holliday,w5,8,4,Cranesbill,0,1,0,0,1,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,4,Aus scab,0,0,0,0,0,1,0,1,1,2,
1/11/2016,Pandora Holliday,w5,8,4,Litter,0,0,0,0,0,0,0,0,0,10,
1/11/2016,Pandora Holliday,w5,8,4,Bareground,0,0,0,0,0,0,0,0,0,7,
1/11/2016,Pandora Holliday,w5,8,4,Rock,0,0,0,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,3,Tri sub,1,1,1,1,1,1,1,1,1,80,
1/11/2016,Pandora Holliday,w5,8,3,VULMYU,1,1,1,1,1,1,1,1,1,30,
1/11/2016,Pandora Holliday,w5,8,3,VULBRO,1,0,0,1,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,3,HYPGLA,1,1,0,0,0,1,1,0,0,6,
1/11/2016,Pandora Holliday,w5,8,3,HYPRAD,0,0,0,0,0,0,0,1,1,2,
1/11/2016,Pandora Holliday,w5,8,3,BRORUB,0,0,1,1,0,1,1,1,0,2,
1/11/2016,Pandora Holliday,w5,8,3,Bro hor,1,1,1,0,0,1,1,1,0,15,
1/11/2016,Pandora Holliday,w5,8,3,Aira,1,1,1,1,1,1,1,1,0,10,
1/11/2016,Pandora Holliday,w5,8,3,Tri scab,0,1,1,0,1,0,0,0,1,2,
1/11/2016,Pandora Holliday,w5,8,3,Tri arv,1,1,1,1,1,1,0,0,1,7,
1/11/2016,Pandora Holliday,w5,8,3,Ferny cranesbill,0,0,0,0,0,1,0,1,1,1,
1/11/2016,Pandora Holliday,w5,8,3,BOTMAC,1,1,1,1,1,1,1,1,1,50,
1/11/2016,Pandora Holliday,w5,8,3,Crassula,0,0,0,0,1,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,3,Cranesbill,0,0,0,0,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,8,3,Litter,0,0,0,0,0,0,0,0,0,3,
1/11/2016,Pandora Holliday,w5,7,4,VULMYU,1,1,1,1,1,1,1,1,1,50,
1/11/2016,Pandora Holliday,w5,7,4,Aira,1,0,1,1,1,1,1,1,0,20,
1/11/2016,Pandora Holliday,w5,7,4,BOTMAC,1,1,1,1,1,0,1,1,0,15,
1/11/2016,Pandora Holliday,w5,7,4,BROHOR,1,0,1,1,0,0,0,0,0,2,
1/11/2016,Pandora Holliday,w5,7,4,BRORUB,1,1,1,1,1,1,0,0,1,5,
1/11/2016,Pandora Holliday,w5,7,4,TRISUB,1,1,1,1,1,1,1,1,1,85,
1/11/2016,Pandora Holliday,w5,7,4,HYPRAD,1,0,1,1,1,0,1,0,1,5,
1/11/2016,Pandora Holliday,w5,7,4,HYPGLA,0,1,0,1,1,1,1,1,1,15,
1/11/2016,Pandora Holliday,w5,7,4,Ferny cranesbill,1,0,0,0,1,1,0,0,0,3,
1/11/2016,Pandora Holliday,w5,7,4,VULBRO,0,0,0,0,0,0,0,0,1,1,
1/11/2016,Pandora Holliday,w5,7,4,Cranesbill,0,1,0,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,4,TRIARV,0,0,1,0,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,4,Hairy leaf sheath,0,0,0,1,1,0,1,1,0,10,
1/11/2016,Pandora Holliday,w5,7,4,Litter,0,0,0,0,0,0,0,0,0,3,
1/11/2016,Pandora Holliday,w5,7,2,VULMYU,1,1,1,1,1,1,1,1,1,45,
1/11/2016,Pandora Holliday,w5,7,2,VULBRO,1,1,1,1,1,1,1,1,1,20,
1/11/2016,Pandora Holliday,w5,7,2,Stringy vulpia,0,1,0,1,0,0,1,1,1,15,
1/11/2016,Pandora Holliday,w5,7,2,BRORUB,1,1,0,1,1,1,1,1,1,10,
1/11/2016,Pandora Holliday,w5,7,2,BROHOR,0,1,1,1,1,1,1,1,1,5,
1/11/2016,Pandora Holliday,w5,7,2,Aira,1,1,1,0,1,1,0,1,1,25,
1/11/2016,Pandora Holliday,w5,7,2,BOTMAC,1,1,1,1,1,1,1,1,1,15,
1/11/2016,Pandora Holliday,w5,7,2,HYPRAD,1,1,1,0,1,0,0,1,0,4,
1/11/2016,Pandora Holliday,w5,7,2,HYPGLA,0,0,1,1,0,1,1,1,1,10,
1/11/2016,Pandora Holliday,w5,7,2,TRISUB,1,1,1,1,1,1,1,1,1,25,
1/11/2016,Pandora Holliday,w5,7,2,Cranesbill,0,0,1,0,0,0,0,0,1,1,
1/11/2016,Pandora Holliday,w5,7,2,Ferny cranesbill,0,0,0,0,0,0,0,0,0,1,presence missing 
1/11/2016,Pandora Holliday,w5,7,2,Litter,0,0,0,0,0,0,0,0,0,5,
1/11/2016,Pandora Holliday,w5,6,4,Big leaf cranesbill,1,0,1,0,1,0,0,0,0,10,"lager then ""plain cranesbill""see sample, plin cransebill refers to small leaved cranesbill"
1/11/2016,Pandora Holliday,w5,6,4,AUSSCA,0,0,0,0,1,1,1,1,1,3,
1/11/2016,Pandora Holliday,w5,6,4,TRISUB,1,1,1,1,1,1,1,1,1,60,
1/11/2016,Pandora Holliday,w5,6,4,VULMYU,1,1,1,1,1,1,1,1,1,20,
1/11/2016,Pandora Holliday,w5,6,4,VULBRO,1,1,0,0,1,0,1,1,1,5,
1/11/2016,Pandora Holliday,w5,6,4,Aira,1,1,1,1,1,1,1,1,1,40,
1/11/2016,Pandora Holliday,w5,6,4,BRORUB,1,0,0,1,0,0,1,1,1,2,
1/11/2016,Pandora Holliday,w5,6,4,BROHOR,1,1,0,0,1,1,1,1,0,5,
1/11/2016,Pandora Holliday,w5,6,4,Ferny cranesbill,1,1,0,1,0,1,1,0,1,4,
1/11/2016,Pandora Holliday,w5,6,4,Cranesbill,0,0,1,1,1,1,1,1,1,5,
1/11/2016,Pandora Holliday,w5,6,4,HYPGLA,1,1,0,1,1,1,1,1,1,5,
1/11/2016,Pandora Holliday,w5,6,4,HYPRAD,1,0,1,0,0,1,0,0,1,1,
1/11/2016,Pandora Holliday,w5,6,4,TRIARV,1,1,0,1,0,1,0,1,1,3,
1/11/2016,Pandora Holliday,w5,6,4,BOTMAC,1,1,1,1,1,1,1,0,1,8,
1/11/2016,Pandora Holliday,w5,6,4,TRISCA,0,0,1,1,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,6,4,Litter,0,0,0,0,0,0,0,0,0,8,
1/11/2016,Pandora Holliday,w5,7,1,VULMYU,1,1,1,1,1,1,1,1,1,30,
1/11/2016,Pandora Holliday,w5,7,1,Aira,1,1,1,1,1,1,1,1,1,60,
1/11/2016,Pandora Holliday,w5,7,1,TRISUB,1,1,1,1,1,1,1,1,1,40,
1/11/2016,Pandora Holliday,w5,7,1,Big leaf cranesbill,0,0,0,1,0,0,1,0,0,2,
1/11/2016,Pandora Holliday,w5,7,1,BRORUB,1,1,1,1,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,1,TRISCA,1,1,1,1,0,1,1,1,0,3,
1/11/2016,Pandora Holliday,w5,7,1,Crassula,0,1,1,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,1,HYPGLA,1,1,1,1,1,1,1,1,1,10,
1/11/2016,Pandora Holliday,w5,7,1,HYPRAD,0,0,0,0,1,0,0,1,0,2,
1/11/2016,Pandora Holliday,w5,7,1,BOTMAC,1,1,1,1,1,1,0,0,0,15,
1/11/2016,Pandora Holliday,w5,7,1,Cranesbill,0,0,0,1,0,1,0,1,0,2,
1/11/2016,Pandora Holliday,w5,7,1,Ferny cranesbill,1,1,0,0,0,1,1,1,1,1,
1/11/2016,Pandora Holliday,w5,7,1,White fur,0,1,0,0,0,0,0,0,0,1,spoon cudweed
1/11/2016,Pandora Holliday,w5,7,1,TRIARV,0,0,1,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,1,Hairy leaf sheath,0,0,0,0,1,1,0,0,1,5,
1/11/2016,Pandora Holliday,w5,7,1,Willow herb,0,0,0,0,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,1,VULBRO,0,0,0,0,1,1,0,0,0,2,
1/11/2016,Pandora Holliday,w5,7,1,Bareground,0,0,0,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,7,1,Litter,0,0,0,0,0,0,0,0,0,4,
1/11/2016,Pandora Holliday,w5,9,2,Aira,1,1,1,1,1,1,1,1,1,15,
1/11/2016,Pandora Holliday,w5,9,2,BROHOR,1,1,1,1,1,1,1,1,1,20,
1/11/2016,Pandora Holliday,w5,9,2,HYPRAD,1,1,1,1,1,0,1,1,1,10,
1/11/2016,Pandora Holliday,w5,9,2,TRISUB,1,1,1,1,1,1,1,1,1,35,
1/11/2016,Pandora Holliday,w5,9,2,Ferny cranesbill,0,1,0,1,0,0,0,0,0,5,
1/11/2016,Pandora Holliday,w5,9,2,BRORUB,0,1,1,0,0,1,1,1,0,5,
1/11/2016,Pandora Holliday,w5,9,2,VULMYU,1,1,1,1,1,1,1,1,1,40,
1/11/2016,Pandora Holliday,w5,9,2,BOTMAC,1,1,1,1,1,1,1,1,1,25,
1/11/2016,Pandora Holliday,w5,9,2,Hairy leaf sheath,0,1,0,0,1,0,0,0,1,12,possibly themeda?
1/11/2016,Pandora Holliday,w5,9,2,Fuzzy grass,0,1,0,0,1,0,0,0,0,1,see sample
1/11/2016,Pandora Holliday,w5,9,2,HYPGLA,0,1,0,0,0,0,1,1,0,10,
1/11/2016,Pandora Holliday,w5,9,2,Litter,0,0,0,0,0,0,0,0,0,5,
1/11/2016,Pandora Holliday,w5,9,2,Bareground,0,0,0,0,0,0,0,0,0,4,
1/11/2016,Pandora Holliday,w5,9,4,PLALAN,1,0,0,1,0,0,1,1,0,5,
1/11/2016,Pandora Holliday,w5,9,4,TRISUB,1,1,1,1,1,1,1,1,1,25,
1/11/2016,Pandora Holliday,w5,9,4,VULMYU,1,1,1,1,1,1,1,1,1,35,
1/11/2016,Pandora Holliday,w5,9,4,BRODIA,0,0,1,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,BRORUB,0,0,1,1,1,1,0,0,0,7,
1/11/2016,Pandora Holliday,w5,9,4,Fuzzy grass,0,0,0,0,0,0,1,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,Ferny cranesbill,1,1,0,1,1,0,1,1,1,3,
1/11/2016,Pandora Holliday,w5,9,4,AUSSCA,0,0,0,0,0,0,0,0,1,1,
1/11/2016,Pandora Holliday,w5,9,4,Hairy leaf sheath,1,0,1,0,1,1,0,0,1,5,
1/11/2016,Pandora Holliday,w5,9,4,TRIARV,0,0,0,1,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,HYPGLA,1,1,1,1,1,1,1,1,1,10,
1/11/2016,Pandora Holliday,w5,9,4,HYPRAD,1,0,1,1,0,1,1,1,1,1,
1/11/2016,Pandora Holliday,w5,9,4,BOTMAC,1,1,1,1,1,1,1,0,1,1,
1/11/2016,Pandora Holliday,w5,9,4,TRISCA,0,0,0,0,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,Aira,1,0,0,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,BROHOR,0,0,0,0,0,0,1,1,0,1,
1/11/2016,Pandora Holliday,w5,9,4,Lomandra,1,0,0,0,0,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,Cranesbill,1,0,0,0,1,0,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,Crassula,0,0,0,0,0,1,0,0,0,1,
1/11/2016,Pandora Holliday,w5,9,4,Litter,0,0,0,0,0,0,0,0,0,4,
1/11/2016,Pandora Holliday,w5,9,4,Bareground,0,0,0,0,0,0,0,0,0,3,
1/11/2016,Pandora Holliday,w5,9,1,TRIARV,0,1,0,1,0,0,0,1,0,1,
1/11/2016,Pandora Holliday,w5,9,1,VULMYU,1,1,1,1,1,1,1,1,1,40,
