date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover
17/11/2015,Andrew O'Reilly-Nugent,S1,7,4,Rock,0,0,0,0,0,0,0,0,0,10
17/11/2015,Andrew O'Reilly-Nugent,S1,7,4,Litter,0,0,0,0,0,0,0,0,0,20
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,AVEBAR,1,1,0,1,1,0,0,0,0,3
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,BRODIA,1,1,0,1,1,0,0,0,0,2
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,AUSSCA,1,1,1,1,1,1,1,1,1,25
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,PANEFF,1,0,1,1,0,1,0,0,0,6
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,TRISUB,0,1,1,0,1,1,1,1,1,2
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,CONJUN,0,0,0,0,1,1,0,0,0,3
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,AUSBIG,1,0,0,0,0,0,0,0,0,3
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,VULSP1,0,1,1,0,0,0,0,0,1,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,Spiky stem,0,1,0,0,0,0,0,1,0,2
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,HYPGLA,0,0,1,0,0,0,0,1,1,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,Bare ground,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,Rock,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,1,Litter,0,0,0,0,0,0,0,0,0,75
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,AUSSCA,1,1,1,1,1,1,1,1,1,20
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,AVEBAR,1,1,1,0,1,1,1,0,1,4
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,PANEFF,0,0,0,1,0,0,1,0,0,5
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,BRODIA,0,0,1,0,0,1,0,0,1,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,TRISUB,1,1,1,1,1,1,1,1,1,2
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,VULSP1,1,0,0,1,0,0,1,1,0,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,HYPGLA,1,0,0,0,1,0,0,0,0,0.5
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,Bare ground,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,Rock,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,2,Litter,0,0,0,0,0,0,0,0,0,80
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,AUSSCA,1,1,1,1,1,1,1,1,1,25
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,AVEBAR,1,1,1,1,1,1,1,1,1,5
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,TRISUB,1,1,1,1,1,1,1,1,1,3
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,VULSP1,1,1,1,1,1,1,1,1,1,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,HYPGLA,0,1,1,0,0,0,0,1,0,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,PANEFF,0,0,1,0,0,0,0,0,0,2
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,BRODIA,0,0,0,0,1,0,0,0,0,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,Bare ground,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,Rock,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,3,Litter,0,0,0,0,0,0,0,0,0,75
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,AUSSCA,1,1,1,1,1,1,1,1,0,15
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,AVEBAR,1,1,1,1,0,0,0,0,0,4
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,VULSP1,1,1,0,0,1,1,1,1,1,4
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,TRISUB,1,1,1,1,0,0,1,0,0,3
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,BRODIA,1,0,0,0,1,0,1,0,1,1
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,Folded stem,0,0,0,0,1,1,0,0,0,2
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,Sparsely haired ligule,0,0,1,1,1,1,1,1,1,20
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,Bare ground,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,Rock,0,0,0,0,0,0,0,0,0,0
16/11/2015,Andrew O'Reilly-Nugent,S1,8,4,Litter,0,0,0,0,0,0,0,0,0,40
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,AUSSCA,1,1,1,1,1,1,1,1,0,20
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,Spiky stem,0,1,1,0,0,1,0,1,1,8
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,HYPRAD,0,1,0,1,1,1,1,0,0,5
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,TRISUB,1,1,1,1,0,0,1,1,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,VULSP1,1,1,1,1,1,0,1,1,1,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,AVEBAR,1,1,1,1,1,1,1,1,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,BRODIA,1,0,0,0,0,0,0,0,0,0.5
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,Sparsely haired ligule,0,0,0,0,0,1,0,0,1,4
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,HYPGLA,0,0,0,0,0,0,0,0,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,Bare ground,0,0,0,0,0,0,0,0,0,5
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,Rock,0,0,0,0,0,0,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,1,Litter,0,0,0,0,0,0,0,0,0,70
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,AVEBAR,1,1,1,1,0,1,1,1,0,4
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,AUSSCA,1,1,1,1,1,1,1,1,1,10
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,HYPGLA,0,1,0,0,0,1,0,0,0,3
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,HYPRAD,0,0,1,0,0,0,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,TRISUB,1,1,1,1,1,1,1,1,1,4
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,Hairy margin,1,1,0,1,1,0,0,1,1,10
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,Sparsely haired ligule,0,0,0,1,0,0,0,0,0,3
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,VULSP1,1,1,1,0,1,1,1,1,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,Spiky stem,0,0,0,0,0,1,1,0,1,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,BRODIA,0,0,0,0,0,0,1,1,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,Bare ground,0,0,0,0,0,0,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,Rock,0,0,0,0,0,0,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,2,Litter,0,0,0,0,0,0,0,0,0,80
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,AUSSCA,1,1,1,1,1,1,1,1,1,20
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,AVEBAR,1,0,1,1,1,1,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,VULSP1,1,1,1,1,1,1,0,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,HYPGLA,1,1,1,0,1,1,0,1,0,6
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,HYPRAD,1,0,1,1,0,1,0,1,1,4
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,PANEFF,0,0,0,1,1,0,1,1,0,3
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,TRISUB,0,0,0,1,1,0,1,1,1,5
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,Star rosemary,0,0,0,0,0,1,0,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,BRODIA,0,0,0,0,1,0,0,1,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,Spiky stem,0,0,0,0,0,0,1,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,Bare ground,0,0,0,0,0,0,0,0,0,5
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,Rock,0,0,0,0,0,0,0,0,0,3
17/11/2015,Andrew O'Reilly-Nugent,S1,9,3,Litter,0,0,0,0,0,0,0,0,0,65
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,Spiky stem,1,1,0,1,1,0,1,1,0,8
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,AUSSCA,1,1,1,1,1,0,1,0,0,6
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,TRISUB,1,1,1,1,1,1,1,1,1,4
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,HYPGLA,0,0,1,1,0,1,0,1,1,3
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,BRODIA,1,1,0,1,0,1,0,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,PANEFF,1,1,0,0,0,1,0,0,0,4
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,VULSP1,1,1,1,1,1,1,1,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,AVEBAR,1,0,0,0,0,0,0,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,Bare ground,0,0,0,0,0,0,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,Rock,0,0,0,0,0,0,0,0,0,8
17/11/2015,Andrew O'Reilly-Nugent,S1,9,4,Litter,0,0,0,0,0,0,0,0,0,80
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,AVEBAR,1,1,1,1,1,1,1,1,1,8
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,BRODIA,1,0,0,1,1,1,1,1,1,4
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,AUSSCA,1,1,1,1,0,1,1,1,1,8
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,Sparsely haired ligule,0,0,0,1,0,0,0,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,Hairy straight up,0,1,1,1,1,1,1,0,0,15
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,VULSP1,0,0,0,0,0,0,1,1,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,HYPGLA,0,0,0,0,0,0,0,0,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,Bare ground,0,0,0,0,0,0,0,0,0,0
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,Rock,0,0,0,0,0,0,0,0,0,4
17/11/2015,Andrew O'Reilly-Nugent,S1,10,1,Litter,0,0,0,0,0,0,0,0,0,70
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,AVEBAR,1,1,1,1,1,1,1,1,0,12
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,AUSSCA,1,1,1,1,1,1,1,1,1,25
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,BRODIA,1,1,1,0,1,1,0,1,1,6
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,TRISUB,0,1,1,0,0,1,0,0,0,2
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,HYPGLA,0,0,0,0,0,0,0,1,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,PANEFF,0,0,0,0,0,1,0,0,1,8
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,RUMACT,0,0,1,0,0,0,0,0,0,0.5
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,OXALIS,0,0,0,0,0,1,0,0,0,0.5
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,Spiky stem,0,0,0,0,0,0,1,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,VULSP1,1,1,1,0,1,0,1,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,Bare ground,0,0,0,0,0,0,0,0,0,0
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,Rock,0,0,0,0,0,0,0,0,0,0
17/11/2015,Andrew O'Reilly-Nugent,S1,10,2,Litter,0,0,0,0,0,0,0,0,0,70
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,AUSSCA,1,1,1,1,1,1,1,1,1,30
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,AVEBAR,1,1,1,1,0,1,1,1,1,6
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,Spiky stem,0,1,0,0,1,1,0,1,0,4
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,PANEFF,0,0,1,1,0,1,0,0,0,7
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,TRISUB,1,1,1,1,1,1,1,1,1,2
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,VULSP1,0,1,1,1,1,1,1,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,BRODIA,1,1,1,0,1,1,0,0,1,2
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,HYPGLA,0,0,0,0,1,0,1,0,0,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,Bare ground,0,0,0,0,0,0,0,0,0,3
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,Rock,0,0,0,0,0,0,0,0,0,0
17/11/2015,Andrew O'Reilly-Nugent,S1,10,3,Litter,0,0,0,0,0,0,0,0,0,60
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,AVEBAR,1,1,1,1,1,1,1,1,1,5
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,BRODIA,0,0,1,0,1,1,1,1,1,2
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,AUSSCA,1,1,1,1,1,0,1,0,1,12
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,HYPGLA,0,0,0,0,0,0,0,1,1,2
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,Spiky stem,0,0,1,0,1,1,0,1,0,3
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,TRISUB,1,1,1,1,1,1,1,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,VULSP1,1,1,1,1,1,1,1,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,HYPRAD,0,0,0,0,1,0,0,1,1,1
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,Bare ground,0,0,0,0,0,0,0,0,0,0
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,Rock,0,0,0,0,0,0,0,0,0,0
17/11/2015,Andrew O'Reilly-Nugent,S1,10,4,Litter,0,0,0,0,0,0,0,0,0,85
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,AUSSCA,1,1,0,0,1,0,0,0,1,7
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,PANEFF,1,1,1,1,1,1,1,1,1,15
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,PLALAN,1,1,1,0,0,0,0,0,1,10
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,ANTSCAB2,0,1,0,0,0,0,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Spiky stem,0,1,1,0,1,1,0,1,0,8
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,TRIARV,1,1,1,1,1,1,1,1,1,6
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Green fairy,1,1,1,1,1,1,1,1,1,8
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Straight up blade,1,0,0,0,0,0,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,THETRI,0,0,0,1,1,0,0,0,0,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Tall RYD1,0,0,0,1,1,1,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,DEMVAR,0,0,0,1,0,0,1,0,0,3
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Convolvulus,0,0,1,0,1,1,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,BOTMAC,0,0,1,0,0,0,0,0,1,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,AUSBIG,0,0,0,0,0,1,1,1,0,7
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Plantago like,0,0,0,0,0,0,0,0,1,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Bare ground,0,0,0,0,0,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Rock,0,0,0,0,0,0,0,0,0,0
4/12/2015,Andrew O'Reilly-Nugent,S2,1,1,Litter,0,0,0,0,0,0,0,0,0,50
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,AUSBIG,0,1,1,1,1,0,0,1,1,15
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,BOTMAC,0,0,0,1,0,1,1,0,0,9
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,TRIARV,1,1,1,1,1,1,1,1,1,7
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Buttercup like,1,1,0,0,0,0,0,0,0,5
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Spiky stem,1,1,1,1,0,1,1,1,1,8
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,PLALAN,0,1,0,1,0,0,1,0,0,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Green fairy,1,0,1,1,1,1,0,1,1,5
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,AUSSCA,1,0,1,0,0,1,0,0,0,12
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Dark mint2,0,1,0,1,0,0,0,0,1,3
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,PANEFF,0,1,1,0,1,1,0,1,1,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,TALL RYD1,0,1,1,0,0,0,1,1,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Straight up blade,0,0,0,0,0,0,1,1,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,AIRA,0,0,0,0,0,0,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Bare ground,0,0,0,0,0,0,0,0,0,5
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Rock,0,0,0,0,0,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,2,Litter,0,0,0,0,0,0,0,0,0,50
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Tall RYD1,0,1,1,1,1,0,1,1,1,7
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,TRIARV,1,1,1,1,1,1,1,1,1,11
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Spiky stem,0,0,1,1,0,1,1,0,1,6
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Dark mint2,1,1,0,1,1,0,0,1,0,5
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Buttercup like,0,1,0,1,1,1,1,0,1,12
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,PLALAN,0,0,1,0,0,1,0,0,1,8
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,LOMFIL,1,1,0,1,1,1,0,0,1,7
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,THETRI,0,0,1,0,0,1,1,1,1,9
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Silverbeet2,0,0,1,0,0,1,0,1,1,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,PANEFF,0,1,1,1,1,0,1,0,0,8
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Convolvulus,0,0,1,0,0,0,1,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Green fairy,1,0,0,1,0,0,1,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,AVEBAR,0,0,0,0,1,0,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Plantago like,0,0,0,1,0,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,AUSSCA,1,0,0,0,0,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Spiky tussock,0,0,0,0,0,0,0,1,0,3
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Bare ground,0,0,0,0,0,0,0,0,0,0
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Rock,0,0,0,0,0,0,0,0,0,0
4/12/2015,Andrew O'Reilly-Nugent,S2,1,3,Litter,0,0,0,0,0,0,0,0,0,35
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,TRIARV,1,1,1,1,1,1,1,1,1,15
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Tall RYD1,0,0,1,1,0,0,0,1,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,THETRI,1,0,1,1,1,0,1,0,0,10
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,PLALAN,0,0,0,1,1,0,0,1,0,3
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Spiky stem,1,1,1,1,1,1,1,1,1,7
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Silverbeet2,0,0,0,0,1,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Dark mint2,0,0,0,0,0,1,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Stipa 2,0,0,0,0,0,0,0,1,1,3
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Convolvulus,1,1,0,0,1,0,1,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Buttercup like,0,0,1,0,0,0,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,BOTMAC,0,0,1,0,0,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,AUSBIG,0,1,1,0,0,0,1,1,0,6
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Green fairy,1,1,0,0,0,1,1,1,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Erect dark tussock,0,0,0,0,0,0,0,0,1,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,PANEFF,0,1,0,1,0,0,1,0,0,3
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,LOMFIL,0,0,0,0,1,0,0,1,0,4
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Straight up blade,0,0,0,1,0,0,1,1,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,AIRA,0,0,0,0,0,0,1,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Plantago like,0,0,1,0,0,0,0,0,0,2
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Trumpet leaves,0,0,1,0,0,0,0,0,0,1
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Bare ground,0,0,0,0,0,0,0,0,0,0
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Rock,0,0,0,0,0,0,0,0,0,0
4/12/2015,Andrew O'Reilly-Nugent,S2,1,4,Litter,0,0,0,0,0,0,0,0,0,40
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,AUSBIG,0,0,1,1,1,1,0,1,1,20
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Spiky stem,1,0,0,0,1,0,0,0,0,3
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,TRIARV,1,1,0,1,1,1,1,1,1,6
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Convolvulus,1,1,0,0,1,1,0,0,1,3
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,AVEBAR,0,0,1,0,0,0,0,0,1,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Pinecone grass,1,1,1,0,0,0,1,0,0,2
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,THETRI,1,1,1,0,1,0,1,1,1,12
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,ANTSCA,0,0,0,0,1,0,0,0,0,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,BOTMAC,1,0,0,1,0,1,0,0,1,8
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,VULSP1,0,0,0,1,1,1,1,0,0,5
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,PLALAN,0,0,1,1,0,0,1,1,0,3
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Tall RYD1,0,0,0,0,0,0,1,0,0,0.5
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Green fairy,1,1,1,1,1,1,1,1,1,8
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,RUMACT,0,0,1,0,0,1,0,0,0,2
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,GERSOL,0,0,1,0,0,0,0,0,0,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,PANEFF,1,0,0,0,0,0,0,0,0,2
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,LOMLON,0,1,1,0,1,1,0,0,0,5
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,HYPGLA,0,0,1,0,0,0,0,0,1,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,DEMVAR,0,0,1,0,0,0,0,1,0,2
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,BROHOR,0,0,0,1,0,0,0,0,0,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,OXALIS,0,0,0,0,1,1,0,0,1,2
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Dark mint,0,0,0,0,0,0,1,0,0,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Bare ground,0,0,0,0,0,0,0,0,0,0
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Rock,0,0,0,0,0,0,0,0,0,0
7/12/2015,Andrew O'Reilly-Nugent,S2,2,1,Litter,0,0,0,0,0,0,0,0,0,20
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,PLALAN,1,1,1,1,0,0,1,1,0,9
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,THETRI,1,1,1,1,1,1,1,1,1,10
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,Convolvulus,1,1,1,0,1,0,1,1,0,3
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,Dark tussock,1,1,0,1,0,0,0,0,0,5
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,HYPRAD,0,1,0,0,0,1,1,0,0,3
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,Prickly lettuce,1,0,0,0,0,0,0,0,0,1
7/12/2015,Andrew O'Reilly-Nugent,S2,2,2,Pinecone grass,0,1,0,0,1,1,0,1,1,3
