date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
6/11/2011,w3,Group,3,bare ground,3.00,4,1.00,4,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,3.00,1,0.00,0,20.00,8
6/11/2011,w3,Andrew,4,bare ground,5.00,4,5.00,5,0.00,0,0.00,0,4.00,4,1.00,1,7.00,9,1.00,2,12.00,9,1.00,1
2/11/2011,w4,Don,1,bare ground,0.00,0,0.00,0,4.00,4,8.00,7,0.00,0,5.00,8,4.00,7,12.00,8,0.00,0,1.00,2
14/11/2011,w4,Group,2,bare ground,0.00,0,0.00,0,4.00,5,0.00,0,0.00,0,2.00,4,0.00,0,20.00,9,0.00,0,0.00,0
14/11/2011,w4,Group,4,bare ground,5.00,4,0.00,0,0.00,0,4.00,1,5.00,2,7.00,6,0.00,0,2.00,4,0.00,0,1.00,2
13/11/2011,w5,Don,1,bare ground,0.00,0,3.00,4,7.00,6,0.00,0,0.00,0,0.00,0,0.00,0,3.00,4,1.00,1,0.00,0
13/11/2011,w5,Pax,2,bare ground,0.00,0,2.00,1,0.00,0,3.00,3,1.00,1,4.00,2,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,bare ground,2.00,4,1.00,1,4.00,4,4.00,5,1.00,2,7.00,8,0.00,0,1.00,1,8.00,4,0.00,0
29/10/2011,s1,Don,1,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,2,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
5/11/2011,s3,Group,4,barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,barley grass,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,Barley grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,Bartsia red,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,Bartsia red,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,Bartsia red,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,Bartsia red,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,Bartsia red,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Bartsia red,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,bindweed,1.00,3,8.00,7,4.00,4,0.00,0,1.00,4,0.00,0,2.00,2,1.00,4,0.00,0,5.00,7
12/11/2011,s2,Group,3,bindweed,0.00,0,1.00,3,5.00,4,1.00,1,1.00,6,0.00,0,5.00,5,1.00,1,0.00,0,1.00,3
12/11/2011,s2,Group,4,bindweed,1.00,4,1.00,4,2.00,7,1.00,1,1.00,2,1.00,1,1.00,3,1.00,2,0.00,0,1.00,2
5/11/2011,s3,Don,1,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
30/10/2011,s4,John Fitzgerald,3,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,   
30/10/2011,s4,Group,4,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,bindweed,2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
12/11/2011,w2,Nola,2,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0
12/11/2011,w2,Pax,4,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,bindweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0
5/11/2011,s3,Don,1,Bowl leaf,0.00,0,0.00,5,9.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,7,0.00,0,2.00,2
5/11/2011,s3,Group,2,Bowl leaf,1.00,1,2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,1.00,4,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,Bowl leaf,1.00,2,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,3.00,9,1.00,1,0.00,0
30/10/2011,s4,Don,1,Bowl leaf,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,2.00,3,0.00,0,1.00,1,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,Bowl leaf,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
30/10/2011,s4,Group,4,Bowl leaf,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Bowl leaf,0.00,0,0.00,0,1.00,1,1.00,2,1.00,1,1.00,4,0.00,0,4.00,8,0.00,0,0.00,0
14/11/2011,w4,Group,2,Bowl leaf,0.00,0,0.00,0,0.00,0,1.00,4,1.00,2,0.00,0,0.00,0,6.00,3,0.00,0,1.00,2
14/11/2011,w4,Group,4,Bowl leaf,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,Bowl leaf,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,branching cudweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,branching cudweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,branching cudweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,branching tangle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,branching tangle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,branching tangle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,briar rose,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,briar rose,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,briar rose,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,briar rose,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,briar rose,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,briar rose,1.00,1,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,briar rose,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,briar rose,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,bristlegrass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,bristlegrass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,bristlegrass,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,bristlegrass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,Bromus hordeaceus,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,broom rape,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,broom rape,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,brown back wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,brown back wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,brown back wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,brown back wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0
5/11/2011,s3,Don,1,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,4,0.00,0,0.00,0
6/11/2011,w3,Group,3,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,Capeweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,2,0.00,0
12/11/2011,s2,Group,3,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,3.00,7,0.00,0
12/11/2011,s2,Group,4,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,4,1.00,1,0.00,0,0.00,0
30/10/2011,s4,Don,1,caustic weed,2.00,2,1.00,1,1.00,1,2.00,3,0.00,0,0.00,0,1.00,2,3.00,7,1.00,1,0.00,0
30/10/2011,s4,Robyn Whipp,2,caustic weed,1.00,1,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,caustic weed,1.00,3,1.00,2,1.00,2,2.00,4,0.00,0,5.00,8,1.00,1,1.00,4,1.00,1,0.00,0
30/10/2011,s4,Group,4,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,4.00,4,1.00,1,0.00,0,0.00,0
13/11/2011,s5,Group,1,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
13/11/2011,s5,"Nola, Penny",2,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
13/11/2011,s5,Group,3,caustic weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,5,0.00,0
2/11/2011,w4,Don,1,caustic weed,0.00,0,0.00,0,1.00,1,1.00,1,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,caustic weed,1.00,3,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,caustic weed,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,Centaurium broad,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,1.00,3,0.00,0,1.00,1,0.00,0
12/11/2011,s2,Group,3,Centaurium broad,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1,0.00,0,3.00,3,0.00,0
12/11/2011,s2,Group,4,Centaurium broad,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,centaury,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1,1.00,1,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,centaury,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,4,1.00,2,1.00,2
13/11/2011,s5,Group,3,centaury,1.00,1,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
13/11/2011,s5,Group,1,centaury minor,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,1.00,1
5/11/2011,s3,Don,1,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,3.00,3
5/11/2011,s3,Group,4,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,2.00,2,0.00,0
13/11/2011,s5,Group,1,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,8.00,8,1.00,1,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,Chilean whitlow,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,6.00,4,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Chilean whitlow,1.00,1,0.00,0,0.00,0,1.00,1,2.00,2,4.00,4,1.00,1,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
6/11/2011,w3,Andrew,4,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Chilean whitlow,0.00,0,1.00,1,0.00,0,0.00,0,2.00,2,4.00,3,0.00,0,2.00,1,0.00,0,0.00,0
14/11/2011,w4,Group,2,Chilean whitlow,0.00,0,0.00,0,2.00,1,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,5.00,2,0.00,0
14/11/2011,w4,Group,4,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,0.00,0,0.00,0,1.00,1,0.00,0
13/11/2011,w5,Don,1,Chilean whitlow,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,Chilean whitlow,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0,0.00,0,0.00,0,0.00,0,3.00,2,0.00,0
13/11/2011,w5,John,3,Chilean whitlow,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,Chloris truncata,5.00,5,2.00,1,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,Chloris truncata,5.00,2,0.00,0,10.00,5,0.00,0,1.00,1,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,Chloris truncata,0.00,0,2.00,4,1.00,2,1.00,3,0.00,0,0.00,0,3.00,5,0.00,0,0.00,0,1.00,1
30/10/2011,s4,Group,4,Chloris truncata,0.00,0,1.00,1,2.00,2,0.00,0,5.00,7,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Chloris truncata,1.00,1,10.00,7,0.00,0,4.00,4,1.00,1,6.00,5,5.00,4,0.00,0,1.00,1,2.00,2
14/11/2011,w4,Group,2,Chloris truncata,1.00,1,0.00,0,2.00,2,0.00,0,0.00,0,1.00,2,10.00,9,1.00,1,0.00,0,3.00,3
14/11/2011,w4,Group,4,Chloris truncata,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,3,3.00,5,2.00,3,0.00,0,0.00,0
2/11/2011,w4,Don,1,Chondrilla juncea,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,Chondrilla juncea,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,Chondrilla juncea,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0
12/11/2011,s2,Group,1,chubby wallaby grass,0.00,0,0.00,0,0.00,0,18.00,7,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,chubby wallaby grass,0.00,0,3.00,1,2.00,1,3.00,1,3.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,chubby wallaby grass,0.00,0,5.00,2,10.00,6,10.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,chubby wallaby grass,0.00,0,1.00,1,1.00,6,10.00,7,5.00,5,0.00,0,0.00,0,45.00,9,3.00,3,0.00,0
30/10/2011,s4,Group,4,chubby wallaby grass,0.00,0,0.00,0,4.00,3,15.00,9,3.00,1,0.00,0,0.00,0,3.00,3,0.00,0,0.00,0
13/11/2011,s5,Group,1,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,10.00,9,8.00,4,9.00,9,0.00,0
13/11/2011,s5,"Nola, Penny",2,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0,0.00,0,0.00,0,18.00,9,25.00,8
13/11/2011,s5,Group,3,chubby wallaby grass,0.00,0,0.00,0,0.00,0,5.00,7,1.00,3,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,1,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
13/11/2011,w5,Pax,2,chubby wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,chubby wallaby grass,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,cluster clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,2,cluster clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,cluster clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
